,postalCode,RestCount,afact,popsum,NP,RMSP,VALP,HINCP
116,11203,1,1.001,76250.174,2.002,4.0150000000000015,495150.0,51413.5
117,11204,1,1.0,78134.0,2.635,4.365,818250.0,55771.25
118,11205,3,1.0,40366.0,2.0,4.3,291800.0,86929.5
119,11206,2,1.0,81677.0,2.0,5.285,223985.0,66175.6
120,11208,2,1.0,94469.0,2.0,4.0,450000.0,41200.0
121,11209,5,1.0,68853.0,2.0,4.5,850000.0,77000.0
122,11211,11,1.0,90117.0,2.0,5.0,250000.0,70000.0
123,11214,2,1.0,88630.0,2.9040000000000004,4.0,769280.0,56545.6
124,11215,13,1.0,63488.0,2.0,5.686,358439.0,91998.675
125,11216,1,1.001,54370.316,2.002,4.955,226260.0,65835.35
126,11217,6,1.001,35916.880999999994,2.002,4.805999999999999,285178.0,93206.345
127,11218,4,1.0,75219.99999999999,2.0,4.676,850330.0,53771.85
128,11219,2,1.0,92221.0,2.0490000000000004,4.7675,851435.0,56272.425
129,11220,4,1.0,99598.0,2.0,4.0685,882005.0,62048.075
130,11222,2,1.0,36934.0,2.0,5.0,250000.0,70000.0
131,11223,1,0.9990000000000001,78652.269,2.389,3.9960000000000004,657032.0,54840.40000000001
132,11224,1,1.0,47621.0,2.0,4.0,480000.0,37200.0
133,11226,3,1.0,101572.0,2.0,4.0,676675.0,56254.1
134,11228,1,1.0,41788.0,2.396,4.302,830200.0,69713.6
135,11229,1,1.0,80018.0,2.0,4.013,627693.0,63693.5
136,11230,3,0.999,86321.59199999999,1.998,4.231999999999998,809795.9999999999,57805.09999999999
137,11231,1,1.0,33336.0,2.0,5.96,261080.0,97941.7
138,11232,2,1.0,28265.0,2.0,4.07,865055.0,61112.875
139,11234,2,1.0,87757.0,2.0,5.0,525000.0,80000.0
140,11235,1,1.0,79132.0,2.0,4.0,555924.0,50691.9
141,11236,1,1.0,93877.0,1.996,4.8839999999999995,516100.0,76349.6
142,11237,4,1.0,49896.0,2.0,6.0,175000.0,60000.0
143,11238,5,1.0,49262.0,2.0,4.581,250574.0,75719.835
144,11356,3,1.0,23438.0,2.0,6.0,300000.0,70000.0
145,11361,6,1.0,28606.0,2.0,6.0,310000.0,78900.0
146,11366,1,1.0,13532.0,2.0,6.0,300000.0,65500.0
147,11368,1,1.0,109931.0,2.0,5.472,252644.0,61494.00000000001
148,11369,1,1.0,38615.0,2.0,6.0,339500.0,79050.0
149,11373,3,1.0000000000000002,100820.0,2.0000000000000004,4.874000000000001,177960.00000000003,48366.83
150,11375,2,1.0,68733.0,2.0,4.0,250000.0,64500.0
151,11377,4,1.0,89830.0,2.0,4.149,209566.5,67229.78
152,11378,3,1.0,34981.0,2.0,4.994999999999999,498475.0,62021.425
153,11385,2,1.0,98592.0,2.0,5.0,500000.0,62000.0
154,11414,1,1.0,26148.0,3.0,6.0,500000.0,79500.0
155,11415,3,1.0,19341.0,2.0,5.0,325000.0,69600.0
156,11416,1,1.0,24861.0,2.029,5.029,330075.0,69887.09999999999
157,11418,1,1.0,36256.0,2.0,5.0,325000.0,69600.0
158,11421,1,1.0,39127.0,2.0,5.0,325000.0,69600.0
159,11430,2,1.0,184.0,3.0,6.0,500000.0,79500.0
160,11432,1,1.0,60809.0,2.0,5.582000000000002,352250.0,64371.40000000001
161,11435,4,1.0,53687.0,2.0,5.449,368875.0,64012.3
162,11501,2,1.0,19148.0,2.0,6.0,220000.0,69000.0
163,11516,1,1.0,7556.0,1.0,6.0,350000.0,53100.0
164,11520,1,1.0,43341.0,2.0,6.0,250000.0,71000.0
165,11542,1,1.0,27633.0,2.0,6.0,250000.0,74800.0
166,11545,1,1.0,12065.0,2.0,6.0,250000.0,74800.0
167,11550,3,0.9990000000000001,56378.565,1.954,5.994,247630.0,69873.7
168,11552,2,1.0,23616.000000000004,1.031,6.0,279070.0,52558.00000000001
169,11553,1,1.0,26034.0,2.0,6.0,250000.0,71000.0
170,11554,1,1.0,38132.0,2.0,6.0,200000.0,55000.0
171,11559,1,1.0,8176.0,1.0,6.0,350000.0,53100.0
172,11561,1,1.0,37280.000000000015,1.0,6.0,339050.0,52647.4
173,11563,1,1.0,22666.0,1.0,6.0,287480.0,52113.7
174,11566,1,1.0,35321.0,2.0,6.0,360000.0,82700.0
175,11570,4,1.0,26646.000000000004,1.0,6.0,205200.0,47231.5
176,11572,1,1.0,30574.0,1.0,6.0,200000.0,46900.0
177,11575,1,1.0,16272.000000000002,1.969,6.0,248450.00000000003,70252.9
178,11576,2,1.0,12365.999999999998,2.0,6.0,245260.0,68287.2
179,11590,3,1.0,45768.0,2.0,6.0,216300.0,65393.0
180,11596,1,1.0,10480.0,2.0,6.0,220000.0,69000.0
181,11693,2,1.0,11916.0,1.0,5.0,500000.0,59300.0
182,11701,2,1.0,27109.0,2.0,6.0,350000.0,88900.0
183,11706,5,1.001,62605.54299999999,2.002,6.425999999999998,391817.5,112344.75
184,11709,2,1.0,6669.0,2.0,6.0,250000.0,74800.0
185,11710,1,1.0,34496.0,2.0,6.0,360000.0,82700.0
186,11714,1,1.0,22658.0,2.0,5.999999999999999,200000.0,59965.3
187,11719,1,1.0,3589.0,2.0,6.0,217500.0,73750.0
188,11720,5,1.0,29189.0,2.0,7.0,350000.0,105465.0
189,11724,1,1.0,3220.0,2.0,6.0,280000.0,70000.0
190,11725,3,1.0,29150.0,2.0,5.7639999999999985,245840.0,65483.8
191,11729,1,1.0,28032.0,2.0,5.976,346400.0,88375.59999999998
192,11730,1,1.0,14712.0,2.0,6.0,400000.0,111200.0
193,11731,4,1.0,30184.0,2.0,5.18,214400.0,67581.0
194,11735,3,1.0,32098.0,2.0,6.0,230300.0,64109.9
195,11741,1,1.0,27655.0,2.0,7.000000000000001,350000.0,100502.175
196,11742,1,1.0,13261.0,2.0,6.379,275480.0,78838.14
197,11743,2,1.0,42230.0,2.0,5.7700000000000005,261600.0,69321.5
198,11747,2,1.0,19803.0,2.0,5.0,200000.0,67050.0
199,11749,1,1.0,3345.0,2.0,7.0,379910.0,113706.65
200,11753,1,1.0,12014.0,2.0,6.0,240900.0,72470.4
201,11755,1,1.0,12387.0,2.0,6.948,345320.0,103360.82
202,11757,1,1.0,45700.0,2.0,6.67,350000.0,96337.0
203,11758,2,1.0,53804.0,2.0,6.0,200000.0,57700.0
204,11762,2,1.0,22360.0,2.0,6.0,200000.0,57700.0
205,11763,2,1.0,28506.000000000004,2.0,6.0,229175.0,65577.5
206,11768,3,1.0,21902.0,2.0,6.0,276520.0,69130.0
207,11769,1,1.0,9506.0,2.0,6.723,363850.0,102596.3
208,11777,2,1.0,8968.0,2.0,6.0,325000.0,60000.0
209,11778,1,1.0,12709.0,2.0,6.0,325000.0,60000.0
210,11782,2,1.0,15814.0,2.0,6.997999999999998,349735.0,99248.9
211,11783,2,0.999,21266.712000000003,1.998,5.9940000000000015,313240.0,74708.5
212,11784,1,1.0,24655.0,2.0,6.83,329600.0,98585.95
213,11786,1,1.0,6344.0,2.0,6.0,325000.0,60000.0
214,11787,3,1.0,35772.0,2.0,6.0,260000.0,65000.0
215,11788,2,1.0,16821.0,2.0,6.626,316340.0,86471.8
216,11792,1,1.0,8523.0,2.0,6.0,388225.0,68430.0
217,11793,3,1.0,32298.0,2.0,6.0,297920.0,71952.4
218,11795,1,1.0,26030.0,2.0,6.0,400000.0,111200.0
219,11798,1,1.0,15347.000000000002,2.0,6.006,350000.0000000001,88966.6
220,11803,2,1.0,28127.0,2.0,6.0,200000.0,62000.0
221,11901,4,1.0,27172.0,2.0,6.0,400000.0,70000.0
222,11930,1,1.0,1343.0,2.0,6.0,400000.0,70000.0
223,11932,3,1.0,1398.0,2.0,6.0,400000.0,70000.0
224,11937,2,1.0,15398.0,2.0,6.0,400000.0,70000.0
225,11940,1,1.0,5210.0,2.0,6.0,217500.0,73750.0
226,11944,2,1.0,4299.0,2.0,6.0,400000.0,70000.0
227,11946,1,1.0,14068.0,2.0,6.0,400000.0,70000.0
228,11949,1,1.0,14573.0,2.0,6.0,220237.5,73693.75
229,11954,5,1.0,3326.0,2.0,6.0,400000.0,70000.0
230,11964,1,1.0,1858.0,2.0,6.0,400000.0,70000.0
231,11971,2,1.0,5818.0,2.0,6.0,400000.0,70000.0
232,11976,1,1.0,1565.0,2.0,6.0,400000.0,70000.0
233,12010,1,1.0,28937.000000000004,2.0,6.0,150000.0,53927.28
234,12065,1,1.0,41776.000000000015,2.0,6.0,196200.0,69422.4
235,12077,1,1.0,6246.0,2.0,6.0,200000.0,70300.0
236,12078,1,1.0,23773.0,2.0,6.0,150000.0,53700.0
237,12110,1,1.0,21908.0,2.0,6.0,200000.0,70300.0
238,12118,1,1.0,13897.0,2.0,6.000000000000001,159965.0,63639.4
239,12180,1,1.0,53606.0,2.0,6.0,145000.0,54200.0
240,12206,2,1.0,16395.0,2.0,6.0,179000.0,64900.0
241,12207,2,1.0,1948.0,2.0,6.0,179000.0,64900.0
242,12210,1,1.0,10158.0,2.0,6.0,179000.0,64900.0
243,12302,1,1.0,27582.0,2.0,6.0,150000.0,55145.46
244,12303,1,1.0,29857.0,2.0,6.0,167350.0,60322.16
245,12305,1,1.0,5716.0,2.0,6.0,150000.0,55020.0
246,12308,1,1.0,15335.0,2.0,6.0,150000.0,55020.0
247,12309,1,1.0,29343.0,2.0,6.0,157450.0,57296.72
248,12401,2,1.0,35040.0,2.0,6.0,189896.0,59991.2
249,12414,1,1.0,10510.0,2.0,6.0,132000.0,52800.0
250,12477,1,1.0,18787.0,2.0,6.0,190000.0,60000.0
251,12508,1,1.0,19880.0,2.0,6.0,250000.0,78500.0
252,12518,2,1.0,5870.0,2.0,6.0,199500.0,66850.0
253,12520,1,1.0,3109.0,2.0,6.0,199500.0,66850.0
254,12521,1,1.0,1644.0,2.0,6.0,132000.0,52800.0
255,12524,4,1.0,15598.0,2.0,6.0,250000.0,78500.0
256,12528,1,1.0,13344.0,2.0,6.0,190000.0,60000.0
257,12534,1,1.0,17867.0,2.0,6.0,132000.0,52800.0
258,12540,1,1.0,7802.000000000001,2.0,6.000000000000001,175075.00000000006,61167.35000000001
259,12542,1,1.0,5913.0,2.0,6.0,190389.5,60280.85000000001
260,12546,1,1.0,3039.0,2.0,6.0,172291.0,60623.95
261,12549,2,1.0,10201.0,2.0,6.0,208855.5,68778.85
262,12550,4,1.0,54447.0,2.0,6.0,199500.0,66850.0
263,12553,2,1.0,24438.0,2.0,6.0,199500.0,66850.0
264,12561,3,1.0,18308.0,2.0,6.0,190000.0,60000.0
265,12563,1,1.0,8084.0,2.0,6.0,235000.0,70500.0
266,12569,1,1.0,9826.0,2.0,6.0,175000.0,61150.0
267,12572,1,1.0,9123.0,2.0,6.0,175000.0,61150.0
268,12578,1,1.0,2411.0,2.0,6.0,175000.0,61150.0
269,12583,1,1.0,2451.0,2.0,6.0,161756.0,58578.2
270,12586,1,1.0,12540.0,2.0,6.0,200381.5,67026.84999999999
271,12590,2,1.0,35102.0,2.0,6.0,248950.0,78257.1
272,12601,5,1.0,43398.0,2.0,6.0,242125.0,76678.25
273,12603,1,1.0,42810.0,2.0,6.0,233875.0,74769.75
274,12804,3,1.0,26540.0,2.0,6.0,150000.0,51000.0
275,12828,1,1.0,9448.0,2.0,6.0,150000.0,55457.4
276,12831,1,1.0,17416.0,2.0,6.0,150000.0,62400.0
277,12845,1,1.0,4842.0,2.0,6.0,150000.0,51000.0
278,12866,8,1.0,36915.0,2.0,6.0,186050.0,67879.6
279,12901,1,1.0,33439.0,2.0,6.0,150000.0,51800.0
280,12946,1,1.0,5492.0,2.0,6.0,150000.0,51800.0
281,12972,1,1.0,6364.0,2.0,6.0,150000.0,51800.0
282,13021,2,1.0,39506.0,2.0,6.0,195000.0,60000.0
283,13035,1,1.0,8617.0,2.0,6.0,141595.0,52911.7
284,13039,1,1.0,17537.0,2.0,6.0,194500.0,65000.0
285,13041,2,1.0,10705.0,2.0,6.0,194500.0,65000.0
286,13057,5,1.0,14992.0,2.0,6.0,278290.0,65000.0
287,13066,1,1.0,12390.0,2.0,6.0,280000.0,65000.0
288,13069,1,1.0,24931.0,2.0,6.0,135500.0,50065.0
289,13084,1,1.0,4409.000000000001,2.0,6.0,198230.00000000003,60190.00000000001
290,13140,1,1.0,4488.0,2.0,6.0,195000.0,60000.0
291,13202,2,1.0,5438.0,2.0,5.0,180000.0,52800.0
292,13204,2,1.0,19931.0,2.0,5.0,180000.0,52800.0
293,13206,1,1.0,16443.0,2.0,5.13,193000.0,54386.0
294,13210,1,1.0,27606.0,2.0,5.004,180400.0,52848.8
295,13212,1,1.0,20356.0,2.0,6.0,251101.0,65000.0
296,13224,1,1.0,8891.0,2.0,5.191,199100.0,55130.2
297,13323,1,1.0,11323.0,2.0,6.0,174810.0,61905.95
298,13346,1,1.0,6735.0,2.0,6.0,140000.0,52700.0
299,13365,1,1.0,8906.0,2.0,6.0,120000.0,51085.0
300,13413,2,1.0,16135.0,2.0,6.0,174230.0,61847.19
301,13440,1,1.0,42986.000000000015,2.0,6.0,166035.0,60220.85500000001
302,13476,1,1.0,3032.0,2.0,6.0,129790.0,53027.87
303,13495,1,1.0,2144.0,2.0,6.0,175000.0,62000.0
304,13601,2,1.0,38158.0,2.0,6.0,160000.0,52000.0
305,13760,1,1.0,44264.0,2.0,6.0,183236.0,59483.0
306,13815,1,1.0,13999.0,1.0,6.0,100000.0,50000.0
307,13820,2,1.0,22455.0,1.925,6.000000000000001,160125.0,56521.25
308,13850,1,1.0,22004.0,2.0,6.0,183016.0,60198.0
309,13862,1,1.0,4189.000000000001,2.0,6.0,179760.00000000003,69896.20000000001
310,13901,2,1.0,19773.0,2.0,6.0,181860.0,63955.0
311,14006,1,1.0,9858.0,2.0,6.0,225000.0,78500.0
312,14020,2,1.0,23306.0,2.0,6.0,150000.0,52000.0
313,14032,1,1.0,7989.0,2.0,6.0,270000.0,70000.0
314,14036,1,1.0,5201.0,2.0,6.0,150000.0,52000.0
315,14043,2,1.0,24742.0,2.0,6.0,203325.0,64920.0
316,14052,1,1.0,17329.0,2.0,6.0,236520.00000000003,76324.0
317,14068,2,1.0,7150.0,2.0,6.0,250000.0,72000.0
318,14070,1,1.0,6732.0,2.0,6.0,190360.0,67151.07
319,14072,2,1.0,20374.0,2.0,6.0,230000.0,66920.0
320,14081,1,1.001,3098.095,2.002,6.0059999999999985,196180.0,70458.37999999999
321,14092,2,1.0,11086.0,2.0,6.0,200000.0,60000.0
322,14094,3,1.0,50666.0,2.0,6.000000000000001,200040.00000000003,60004.80000000001
323,14127,4,1.0,29961.0,2.0,5.999999999999999,225450.0,78415.0
324,14141,2,1.0,7728.0,2.0,6.0,221080.0,77215.71
325,14150,3,1.0,41676.0,2.0,6.0,230000.0,66920.0
326,14201,2,1.0,11549.0,2.0,6.0,285000.0,75900.0
327,14202,3,1.0,3911.0,2.0,6.0,247165.0,69352.9
328,14204,1,1.0,8691.0,2.0,6.0,170000.0,56000.0
329,14214,2,1.0,19775.0,2.0,6.0,239460.0,68019.6
330,14216,2,1.0,22431.0,2.0,6.0,285000.0,75900.0
331,14218,1,1.0,19039.000000000004,2.0,5.999999999999999,166090.0,62285.0
332,14219,1,1.0,11536.0,2.0,6.000000000000001,221940.00000000003,77658.5
333,14221,3,1.0,53555.0,2.0,6.0,252960.0,71704.0
334,14222,3,1.0,14046.0,2.0,6.0,285000.0,75900.0
335,14224,4,1.0,39889.000000000015,2.0,6.0,165360.00000000006,62099.00000000001
336,14225,4,1.0,33385.000000000015,2.0,6.000000000000001,165615.00000000006,62046.00000000001
337,14228,1,1.0,20857.0,2.0,6.0,250000.0,72000.0
338,14303,1,1.0,5981.0,2.0,6.0,240000.0,64800.0
339,14456,1,1.0,20087.0,2.0,6.0,140000.0,52898.5
340,14480,1,1.0,833.0,2.0,6.0,130000.0,50300.0
341,14482,2,1.0,8275.0,2.0,6.0,149770.0,52006.2
342,14510,1,1.0,4895.0,2.0,6.0,130000.0,50300.0
343,14526,1,1.0,19804.000000000004,2.0,6.0,202727.0,70034.4
344,14580,4,1.0,50587.00000000001,2.0,6.000000000000001,199940.00000000003,70579.40000000001
345,14604,4,1.0,1743.0,2.0,6.0,210000.0,64300.0
346,14606,1,1.0,28255.0,2.0,6.0,177440.0,63264.0
347,14607,4,1.0,16222.999999999998,2.0,6.0,229020.0,68484.4
348,14609,1,1.0,42571.0,2.0,6.000000000000001,219995.0,69314.2
349,14614,1,1.0,1224.0,2.0,6.0,210000.0,64300.0
350,14616,1,1.0,28534.0,2.0,6.0,156650.0,62602.5
351,14618,4,1.0,22920.000000000004,2.0,6.0,227018.00000000003,65022.2
352,14623,5,1.0,27173.0,2.0,6.000000000000001,224588.00000000003,64748.00000000001
353,14626,1,1.0,30041.0,2.0,6.0,155015.0,62536.35
354,14760,1,1.0,18775.0,2.0,6.0,145000.0,52290.0
355,14787,1,1.0,5121.0,2.0,6.0,140000.0,55000.0
356,14810,1,1.0,12356.0,2.0,6.0,160000.0,58000.0
357,14830,2,1.0,19850.0,2.0,5.132999999999999,160000.0,51064.0
358,14845,1,1.0,20453.0,2.0,5.143000000000002,160000.0,51144.0
359,14850,2,1.0,63886.0,2.0,6.0,150000.0,51500.0
360,14891,1,1.0,4149.0,2.0,6.0,160000.0,58000.0
361,14904,1,1.0,16269.0,2.0,5.0,160000.0,50000.0
362,15017,2,1.0,16213.0,2.0,5.95,191600.0,72686.6
363,15068,2,1.0,38785.0,2.0,6.0,175340.0,63814.2
364,15071,1,1.0,9956.0,2.0,6.0,196310.0,70738.0
365,15074,1,1.0,8874.0,2.0,6.0,200000.0,69580.0
366,15102,1,1.0,29529.0,2.0,6.0,185000.0,73000.0
367,15106,1,1.0,18536.0,2.0,6.7440000000000015,199375.00000000003,73394.6
368,15108,2,1.0,40153.0,2.0,6.0,200000.0,70000.0
369,15122,4,1.0,20131.0,2.0,6.0,150840.0,65192.0
370,15132,1,1.0,21472.0,2.0,6.0,150000.0,65000.0
371,15136,2,1.0,21849.0,2.0,6.0,200000.0,70000.0
372,15137,1,0.9990000000000001,10217.772,1.9980000000000002,5.994,150000.0,64950.9
373,15143,2,1.0,19660.0,2.0,6.0,152700.0,60998.52
374,15146,4,1.0,28323.0,2.0,6.0,149000.0,56000.0
375,15147,1,1.0,17395.0,2.0,6.0,149000.0,56000.0
376,15202,2,1.0,19685.0,2.0,6.0,150000.0,55300.0
377,15203,1,1.0,9949.0,2.0,6.0,175000.0,59960.0
378,15205,4,0.9990000000000001,21843.135,1.9980000000000002,6.018999999999999,191850.0,66859.78
379,15212,1,1.0,27895.0,2.0,6.0,150000.0,52280.5
380,15213,1,1.0,30844.0,2.0,6.0,150000.0,52000.0
381,15217,1,1.0,27220.000000000004,2.0,6.0,154150.0,53321.36000000001
382,15219,2,1.0,16696.0,2.0,6.0,150000.0,52000.0
383,15222,4,1.0,3294.0,2.0,6.0,150000.0,52000.0
384,15223,1,1.0,7236.0,2.0,6.0,150000.0,55300.0
385,15224,1,1.0,10141.0,2.0,6.0,150000.0,52000.0
386,15227,1,1.0,28156.0,2.0,6.8950000000000005,197375.0,73331.3
387,15228,1,1.0,17595.0,2.0,6.9929999999999986,199895.0,74886.7
388,15232,3,1.0,11374.0,2.0,6.0,150000.0,52000.0
389,15237,2,1.0,41895.0,2.0,6.0,150000.0,58807.4
390,15238,1,1.0,13162.0,2.0,6.0,150000.0,56932.6
391,15301,3,1.0,49330.99999999999,2.0,5.057,245725.0,69430.0
392,15317,6,1.0,36535.0,2.0,5.0,250000.0,70000.0
393,15401,1,1.0,32288.0,2.0,6.0,160000.0,53900.0
394,15474,1,1.0,2049.0,2.0,6.0,160000.0,53900.0
395,15522,1,1.0,12036.0,2.0,6.0,145000.0,54400.0
396,15533,1,1.0,1370.0,2.0,6.0,145000.0,54400.0
397,15601,6,1.0,59483.0,2.0,6.166,208237.0,71728.0
398,15628,1,1.0,525.0,2.0,7.0,250000.0,79000.0
399,15650,3,1.0,28432.0,2.0,7.0,250000.0,79000.0
400,15668,1,1.0,13139.0,2.0,5.999999999999999,178940.0,64882.2
401,15672,1,1.0,3334.0,2.0,6.0,200000.0,70300.0
402,15701,1,1.0,34704.0,2.0,6.0,145000.0,54200.0
403,15801,1,1.0,19270.0,2.0,6.0,150000.0,51000.0
404,15904,1,1.0,16608.0,2.0,6.0,132000.0,52800.0
405,15905,2,1.0,21226.0,2.0,5.999999999999999,133482.0,52982.4
406,15931,1,1.0,9148.0,2.0,6.0,132000.0,52800.0
407,16001,3,1.0,40371.0,2.0,6.0,150000.0,53700.0
408,16051,1,1.0,3043.0,2.0,6.0,157700.0,55394.0
409,16066,2,1.0,28060.0,2.0,6.0,150000.0,53700.0
410,16101,2,1.0,34042.0,2.0,6.0,170000.0,58100.0
411,16127,1,1.0,16145.000000000002,2.0,5.999999999999999,139990.0,53085.99999999999
412,16137,1,1.0,12941.0,2.0,6.0,140000.0,53100.0
413,16214,2,1.0,10127.0,2.0,6.0,130000.0,50300.0
414,16226,1,1.0,8279.0,2.0,6.0,145000.0,54200.0
415,16319,1,1.0,1355.0,2.0,6.0,130000.0,50300.0
416,16323,1,1.0,16372.0,2.0,6.0,130000.0,50300.0
417,16412,1,1.0,10479.999999999998,2.0,6.0,252960.0,69771.2
418,16506,1,1.0,23720.0,2.0,6.0,260000.0,71000.0
419,16508,1,1.0,16050.0,2.0,5.003,240060.0,60033.0
420,16509,2,1.0,26810.0,2.0,5.8279999999999985,256560.0,69108.0
421,16601,1,1.0,33870.0,2.0,6.0,125000.0,51800.0
422,16602,2,1.0,29554.0,2.0,6.0,125000.0,51800.0
423,16801,3,1.0,42812.0,2.0,6.0,140000.0,51400.0
424,16803,2,1.0,23685.0,2.0,6.0,140000.0,51400.0
425,16830,2,1.0,13695.0,2.0,6.0,150000.0,51000.0
426,16866,1,1.0,9881.0,2.0,6.0,144230.0,51230.8
427,17009,1,1.0,2007.0,2.0,6.0,130000.0,49700.0
428,17011,1,1.0,34586.0,2.0,6.0,201200.0,68108.0
429,17013,1,1.0,34575.0,2.0,6.0,181700.0,60680.0
430,17015,2,1.0,20798.0,2.0,6.0,185640.0,62256.0
431,17023,1,1.0,3535.0,2.0,6.0,160000.0,58000.0
432,17033,1,1.0,16972.0,2.0,6.0,159955.0,57982.87
433,17043,2,1.0,5957.0,2.0,6.0,200000.0,68000.0
434,17050,2,1.0,32815.0,2.0,6.0,200000.0,68000.0
435,17055,2,1.0,34237.0,2.0,6.000000000000001,200630.00000000003,68056.7
436,17101,6,1.0,2212.0,2.0,5.0,160000.0,50000.0
437,17102,1,1.0,7628.0,2.0,5.0,160000.0,50000.0
438,17109,1,1.0,23131.0,2.0,5.0,160000.0,50000.0
439,17111,1,1.0,30714.0,2.0,5.029,160000.0,50232.0
440,17201,2,1.0,25293.0,2.0,6.0,400000.0,75000.0
441,17257,1,1.0,27996.0,2.0,6.0,254140.0,65054.99999999999
442,17356,2,1.0,21610.0,2.0,6.0,228550.00000000003,72966.82
443,17361,1,1.0,5806.0,2.0,6.0,250000.0,76150.0
444,17401,1,1.0,17687.0,2.0,6.0,200000.0,68730.0
445,17402,2,1.0,36360.0,2.0,6.0,206640.0,69683.11
446,17404,1,1.0,35517.0,2.0,6.0,202580.0,68899.42
447,17512,1,1.0,17836.0,2.0,5.948,248700.0,72163.8
448,17517,1,1.0,15391.0,2.0,5.9860000000000015,249650.0,68593.1
449,17520,1,1.0,4686.0,2.0,6.0,250000.0,72000.0
450,17527,1,1.0,6080.0,2.0,6.037000000000001,251850.0,69381.2
451,17543,1,1.0,42626.0,2.0,5.231,230775.0,74310.34999999999
452,17601,2,1.001,49828.779,1.767,5.771,227925.0,66870.5
453,17602,2,1.0,52452.0,1.005,5.005,155475.0,50092.5
454,17603,5,1.0,61973.0,1.273,5.273,180935.0,56006.0
455,17701,1,1.0,44661.00000000001,2.0,6.000000000000001,150000.00000000006,52599.60000000001
456,17837,1,1.0,19815.0,2.0,6.0,130000.0,49700.0
457,17866,1,1.0,10310.0,2.0,6.0,150000.0,52000.0
458,17870,1,1.0,14564.0,2.0,6.0,130000.0,49700.0
459,17931,1,1.0,8472.0,2.0,6.0,140000.0,55000.0
460,18015,1,1.0,32832.0,2.0,6.0,210559.5,69401.34999999999
461,18017,3,1.0,37549.0,2.0,6.0,201403.5,67242.45
462,18018,3,1.0,32413.0,2.0,6.0,199500.0,66850.0
463,18020,2,1.0,20447.0,2.0,6.0,203752.5,67726.75
464,18034,2,1.0,8256.0,2.0,6.0,250000.0,78500.0
465,18040,1,1.0,15742.0,2.0,6.0,240000.0,75200.0
466,18042,2,1.0,41570.000000000015,2.0,6.000000000000001,199540.50000000003,66858.35
467,18045,2,1.0,26391.0,2.0,6.0,231657.0,73479.90000000001
468,18049,1,1.0,17341.0,2.0,6.0,250000.0,78500.0
469,18051,2,1.0,3327.0,2.0,6.0,175000.0,61150.0
470,18052,4,1.0,26902.0,2.0,6.0,250000.0,78500.0
471,18055,1,1.0,11780.000000000002,2.0,6.000000000000001,199780.50000000003,66884.65000000001
472,18062,1,1.0,24351.0,2.0,6.0,243200.0,77020.0
473,18071,1,1.0,10578.0,2.0,6.0,174684.0,61061.32
474,18073,1,1.0,9350.0,2.0,6.0,201800.0,59791.99999999999
475,18102,2,1.0,49779.00000000001,2.0,6.000000000000001,125125.0,42036.500000000015
476,18103,1,1.0,45336.0,2.0,6.0,169625.0,55030.5
477,18104,2,1.001,43279.236,2.002,6.006,179825.0,58760.60000000001
478,18109,2,1.001,16948.932,2.002,6.006,137759.0,45767.9
479,18201,2,1.001,27543.516,2.002,6.006,194890.0,65005.38
480,18202,1,1.0,12083.0,2.0,6.0,192600.0,64486.7
481,18235,2,1.0,19353.0,2.0,6.0,175000.0,61150.0
482,18301,4,1.0,28561.0,2.0,6.0,135500.0,50065.0
483,18321,1,1.0,1711.0,2.0,6.0,135500.0,50065.0
484,18322,1,1.0,2781.0,2.0,6.0,135500.0,50065.0
485,18336,1,1.0,4082.0,2.0,6.0,160000.0,52000.0
486,18337,1,1.0,14572.0,2.0,6.0,160000.0,52000.0
487,18344,1,1.0,3589.0,2.0,6.0,135500.0,50065.0
488,18350,1,1.0,1931.0,2.0,6.0,135500.0,50065.0
489,18360,2,1.0,28362.0,2.0,6.0,135500.0,50065.0
490,18411,2,1.0,21985.0,2.0,6.0,194500.0,65000.0
491,18503,2,1.0,1182.0,2.0,5.0,180000.0,52800.0
492,18507,3,1.0,4891.0,2.0,5.0,180000.0,52800.0
493,18508,2,1.0,12292.0,2.0,5.0200000000000005,180290.0,53044.0
494,18509,1,1.0,13589.0,2.0,5.0,180000.0,52800.0
495,18518,1,1.0,8313.0,2.0,5.0,180000.0,52800.0
496,18603,1,1.0,19320.0,2.0,6.0,175000.0,57700.0
497,18610,1,1.0,5007.999999999999,2.0,6.0,135613.5,50094.035
498,18634,1,1.0,13569.0,2.0,5.999999999999999,175040.0,57714.6
499,18642,1,1.0,4345.0,2.0,6.0,170000.0,56930.0
500,18644,1,1.0,7546.0,2.0,6.0,170000.0,56930.0
501,18657,1,1.0,11985.0,2.0,6.0,194500.0,65000.0
502,18702,1,1.0,40295.0,2.0,5.999999999999999,190625.0,63587.75
503,18704,1,1.0,31206.000000000004,2.0,6.0,170365.0,56986.21
504,18705,1,1.0,14806.0,2.0,6.0,182825.0,61069.91
505,18707,1,1.0,15557.0,2.0,6.000000000000001,187725.0,62651.63000000001
506,18709,1,1.0,2903.0,2.0,6.0,170000.0,56930.0
507,18801,1,1.0,8266.0,2.0,6.0,160000.0,52000.0
508,18834,1,1.0,3691.0,2.0,6.0,160000.0,52000.0
509,18840,1,1.0,10731.0,2.0,6.0,150000.0,52200.0
510,18848,1,1.0,9193.0,2.0,6.0,150000.0,52200.0
